	SES	GPA	SAT	Gender	Race	Random Acceptance	Partial Logistic Acceptance	Complete Logistic Acceptance
7205	606317	2.57	944	Male	Latinx	0	0	1
7206	689638	2.94	1163	Female	Latinx	0	0	1
7207	415532	3.41	1046	Male	Asian	1	1	0
7208	485074	3.65	1438	Female	White	1	1	0
7209	686760	3.97	1610	Female	Asian	0	0	1
7210	734535	3.26	1810	Female	Other	0	0	1
7211	571305	3.49	1247	Female	Asian	0	1	1
7212	650488	4.18	1128	Female	Latinx	1	0	1
7213	795482	3.14	1139	Male	Asian	1	0	1
7214	628316	3.61	1082	Female	Latinx	1	0	1
7215	579613	3.55	1521	Male	Asian	1	1	1
7216	671951	4.67	997	Male	Latinx	1	0	1
7217	934425	3.64	1010	Female	Asian	1	0	1
7218	787474	3.8	1859	Female	Asian	0	0	1
7219	497906	4.14	1326	Female	Asian	1	1	0
7220	622534	3.89	1168	Male	Latinx	1	0	1
7221	801189	3.58	953	Female	Asian	0	0	1
7222	531475	3.0	1246	Male	Asian	0	1	0
7223	562278	3.41	1373	Male	White	0	1	0
7224	690371	3.52	1179	Female	Asian	1	0	1
7225	500561	3.9	1016	Female	White	0	1	0
7226	663072	3.91	1129	Female	Latinx	0	0	1
7227	561758	2.66	1307	Male	Latinx	0	1	0
7228	358551	4.13	1813	Male	White	0	1	0
7229	595915	3.17	1344	Female	Latinx	0	0	1
7230	563312	3.07	1157	Male	Latinx	1	0	0
7231	678998	3.05	1257	Male	Latinx	0	0	1
7232	636348	4.16	1205	Male	Latinx	0	0	1
7233	755636	3.98	1625	Male	Asian	0	0	1
7234	658136	3.2	1532	Female	Asian	0	0	1
7235	292829	3.77	1563	Male	Asian	1	1	0
7236	715261	3.76	1730	Male	Asian	0	0	1
7237	580495	3.23	1326	Female	Latinx	0	0	1
7238	731617	4.12	1262	Female	Asian	0	0	1
7239	739187	3.35	1241	Male	Latinx	0	0	1
7240	473261	3.27	1432	Female	Asian	0	1	0
7241	629454	3.4	1536	Female	Latinx	0	0	1
7242	550250	4.13	1479	Male	Asian	0	1	0
7243	613072	2.94	506	Male	Latinx	0	0	1
7244	768187	3.46	1713	Male	Asian	1	0	1
7245	530621	4.45	1924	Male	Asian	1	1	0
7246	373977	4.16	1459	Male	Asian	1	1	0
7247	746458	3.66	1215	Female	Asian	0	0	1
7248	396121	3.9	925	Female	Asian	0	1	0
7249	527644	3.58	1986	Male	Asian	0	1	0
7250	590833	3.9	1075	Female	Latinx	1	0	1
7251	670880	4.11	1526	Female	Asian	1	0	1
7252	627437	3.49	1094	Female	Latinx	1	0	1
7253	689476	3.18	1706	Female	Latinx	0	0	1
7254	780763	3.54	1977	Male	Asian	0	0	1
7255	695553	3.31	1246	Male	Asian	0	0	1
7256	712271	3.32	1205	Female	Black	0	0	1
7257	719955	4.01	1466	Female	Asian	1	0	1
7258	675144	3.17	1418	Male	Latinx	1	0	1
7259	520709	3.91	1165	Female	Asian	0	1	0
7260	556270	2.77	882	Female	Asian	1	0	0
7261	617295	3.64	1355	Female	Latinx	0	0	1
7262	781089	3.85	954	Male	White	0	0	1
7263	742052	4.06	1481	Female	White	0	0	1
7264	505534	3.41	1477	Male	Asian	1	1	0
7265	765259	3.25	1272	Male	Asian	0	0	1
7266	448774	4.01	1082	Female	Asian	1	1	0
7267	551013	3.75	1022	Female	White	0	1	0
7268	708022	3.73	1334	Female	Asian	0	0	1
7269	659673	3.86	1599	Female	Latinx	1	0	1
7270	470233	3.53	1320	Female	Asian	0	1	0
7271	591653	3.55	1137	Female	Latinx	0	0	1
7272	566638	3.13	907	Female	Latinx	0	0	0
7273	535051	3.47	1219	Female	Latinx	1	1	0
7274	676403	3.56	1713	Male	Asian	1	0	1
7275	659766	2.46	1081	Male	Black	1	0	1
7276	679199	3.93	780	Male	Asian	0	0	1
7277	567685	3.36	891	Female	Latinx	0	0	0
7278	658571	3.31	909	Male	Latinx	0	0	1
7279	646130	3.48	1107	Male	Latinx	0	0	1
7280	530061	2.86	1189	Female	Latinx	1	1	0
7281	471742	3.18	1605	Male	Latinx	0	1	0
7282	692792	3.21	1694	Female	Black	1	0	1
7283	652017	3.71	1494	Male	Asian	0	0	1
7284	622882	3.61	1341	Female	Asian	1	0	1
7285	599430	3.52	1350	Female	Latinx	0	0	1
7286	641250	3.95	1126	Female	Black	1	0	1
7287	585491	3.96	1315	Male	Latinx	0	0	1
7288	443069	3.5	1431	Female	White	0	1	0
7289	1013758	3.35	1448	Female	White	1	0	1
7290	760628	4.25	1443	Female	Asian	0	0	1
7291	666319	3.75	1310	Female	Black	1	0	1
7292	778945	3.93	1590	Female	Asian	0	0	1
7293	562658	3.85	1106	Male	White	0	1	0
7294	588696	3.75	1315	Male	Latinx	1	0	1
7295	567338	4.01	957	Female	Asian	1	1	0
7296	706250	3.24	1628	Male	Latinx	0	0	1
7297	672767	2.8	1423	Male	Latinx	1	0	1
7298	800933	3.36	1088	Male	Asian	1	0	1
7299	668804	2.82	1410	Female	Asian	0	0	1
7300	628729	3.66	1185	Male	Asian	0	0	1
7301	641387	4.18	1505	Male	Asian	0	0	1
7302	553335	3.05	1491	Male	Latinx	0	1	0
7303	598438	2.92	948	Female	Latinx	0	0	1
7304	576107	3.46	1374	Male	Latinx	0	0	1
7305	492939	4.31	1462	Female	Asian	1	1	0
7306	966464	3.6	1488	Male	Asian	0	0	1
7307	582741	4.09	1443	Male	Latinx	1	1	1
7308	671458	3.66	1239	Female	Latinx	1	0	1
7309	728405	3.23	2068	Male	Asian	0	0	1
7310	560610	3.65	1389	Female	Latinx	0	1	0
7311	635323	3.29	1075	Female	Asian	0	0	1
7312	593721	4.11	1682	Male	Asian	1	1	1
7313	817468	3.74	1328	Female	Asian	0	0	1
7314	579790	2.57	1379	Female	Latinx	0	0	1
7315	539703	3.33	1163	Female	Latinx	0	1	0
7316	652205	3.47	1749	Male	Asian	0	0	1
7317	528410	4.16	2369	Male	White	1	1	0
7318	757537	3.72	1534	Female	Black	1	0	1
7319	512643	3.04	1677	Male	Asian	1	1	0
7320	560651	3.23	1340	Male	Latinx	0	1	0
7321	629009	3.69	1410	Female	Latinx	0	0	1
7322	620371	3.52	1060	Male	Latinx	0	0	1
7323	605458	3.82	1917	Male	Asian	1	0	1
7324	710941	3.78	1168	Female	White	1	0	1
7325	591618	3.74	1787	Male	Black	0	0	1
7326	605631	2.95	1157	Female	Latinx	1	0	1
7327	650127	4.47	1030	Female	Black	1	0	1
7328	644248	3.59	950	Female	Black	0	0	1
7329	418226	3.3	1118	Female	Asian	0	1	0
7330	635100	3.17	1178	Female	Latinx	1	0	1
7331	617429	3.9	1627	Female	Asian	0	0	1
7332	744326	3.69	1569	Male	White	0	0	1
7333	530853	4.3	1689	Male	Asian	0	1	0
7334	762463	3.54	1251	Male	White	1	0	1
7335	448782	2.9	1412	Male	Asian	0	1	0
7336	461754	3.47	1508	Male	Black	0	1	0
7337	673064	3.52	1731	Male	Latinx	0	0	1
7338	627627	3.49	1368	Female	Asian	0	0	1
7339	888945	3.67	1530	Female	Asian	1	0	1
7340	638710	2.89	1256	Male	White	0	0	1
7341	476241	3.48	1271	Male	Latinx	1	1	0
7342	613458	3.54	979	Female	Latinx	1	0	1
7343	538574	4.29	1214	Male	Latinx	1	1	0
7344	749518	3.92	1521	Female	Asian	0	0	1
7345	699012	3.94	1211	Male	Asian	0	0	1
7346	624417	3.96	1296	Female	Black	0	0	1
7347	670604	2.92	1221	Male	Latinx	1	0	1
7348	832364	4.41	1703	Male	Asian	1	0	1
7349	900077	3.54	1589	Male	Asian	1	0	1
7350	621507	3.55	919	Female	Asian	0	0	1
7351	710766	3.44	1289	Female	Latinx	1	0	1
7352	557480	4.28	1128	Female	Latinx	1	1	0
7353	670830	4.29	1296	Male	Asian	1	0	1
7354	623953	3.76	1416	Male	Latinx	1	0	1
7355	682964	3.26	960	Female	Asian	0	0	1
7356	788102	3.19	1645	Male	White	0	0	1
7357	483996	3.76	1112	Female	White	1	1	0
7358	654671	3.11	1013	Male	Latinx	1	0	1
7359	624400	3.43	848	Female	Latinx	1	0	1
7360	745368	3.13	879	Male	White	0	0	1
7361	571348	3.46	832	Female	Latinx	0	0	1
7362	665422	4.03	1214	Female	Latinx	1	0	1
7363	608805	3.98	1300	Male	White	1	0	1
7364	690503	3.68	1690	Female	Black	1	0	1
7365	613761	3.29	977	Female	Latinx	1	0	1
7366	740915	3.82	1226	Female	Asian	0	0	1
7367	688738	3.28	1264	Male	Latinx	0	0	1
7368	585478	3.52	1619	Female	Latinx	0	0	1
7369	645847	3.51	1050	Female	Asian	0	0	1
7370	609194	3.64	798	Female	White	0	0	1
7371	587324	3.04	1106	Male	Latinx	0	0	1
7372	679089	4.43	1430	Female	Latinx	1	0	1
7373	569445	2.84	967	Female	Latinx	0	0	0
7374	626288	3.85	1862	Male	Asian	0	0	1
7375	577329	3.47	708	Male	Latinx	0	0	1
7376	787246	3.07	1491	Female	Asian	0	0	1
7377	852214	4.12	1757	Male	White	1	0	1
7378	913016	4.43	1815	Male	White	0	0	1
7379	633961	3.0	1422	Male	White	0	0	1
7380	568592	3.74	1058	Female	Latinx	1	1	0
7381	724179	3.52	1064	Male	White	0	0	1
7382	612112	3.23	1659	Male	Asian	1	0	1
7383	602211	3.43	955	Female	Latinx	0	0	1
7384	554525	4.37	808	Female	Asian	1	1	0
7385	468570	3.6	986	Female	Latinx	0	1	0
7386	356560	3.31	1348	Female	Asian	0	1	0
7387	694300	3.72	1244	Male	Latinx	0	0	1
7388	537683	3.99	1900	Male	Latinx	0	1	0
7389	685844	3.78	1533	Male	Latinx	1	0	1
7390	583480	3.42	1290	Female	Black	0	0	1
7391	835113	4.1	1900	Female	White	1	0	1
7392	554206	3.09	1132	Male	Latinx	1	0	0
7393	585244	3.16	1218	Male	Black	0	0	1
7394	548794	3.66	1577	Female	Latinx	0	1	0
7395	740459	3.35	1203	Female	Asian	1	0	1
7396	622004	4.27	1315	Female	Asian	0	0	1
7397	595196	3.36	957	Female	Latinx	1	0	1
7398	687754	4.62	1679	Male	Latinx	1	0	1
7399	765850	4.06	1401	Female	Asian	0	0	1
7400	377062	4.17	1308	Female	Asian	0	1	0
7401	577871	3.42	713	Male	Latinx	0	0	1
7402	605266	3.99	1740	Male	Asian	0	0	1
7403	625003	4.35	1569	Male	Asian	1	0	1
7404	574377	4.52	1806	Male	Asian	0	1	1
7405	624224	3.19	1190	Female	Latinx	0	0	1
7406	717631	4.1	1475	Female	Asian	0	0	1
7407	496427	3.54	1737	Male	Black	0	1	0
7408	596393	3.6	1036	Female	Latinx	0	0	1
7409	437361	2.57	1361	Male	Black	0	1	0
7410	649961	3.4	1084	Female	Black	1	0	1
7411	890381	3.57	1325	Female	White	0	0	1
7412	916726	2.82	1387	Female	Asian	0	0	1
7413	505218	3.77	1129	Male	Latinx	0	1	0
7414	962062	2.97	1502	Male	Asian	0	0	1
7415	580483	4.07	1465	Female	Latinx	1	0	1
7416	837153	3.73	1378	Male	Asian	0	0	1
7417	690912	3.77	1885	Male	Asian	0	0	1
7418	510478	3.3	787	Male	Latinx	1	1	0
7419	612867	3.85	1613	Female	Asian	1	0	1
7420	767267	3.91	1481	Male	Asian	0	0	1
7421	566592	3.6	1339	Female	Asian	0	1	0
7422	724160	3.63	1476	Male	Asian	1	0	1
7423	803757	3.6	1204	Male	Asian	0	0	1
7424	632185	3.92	1126	Female	Latinx	0	0	1
7425	334772	3.03	1357	Male	Asian	1	1	0
7426	723300	3.65	1893	Male	Latinx	0	0	1
7427	597664	5.04	1567	Female	Latinx	0	1	1
7428	740692	3.21	949	Male	Asian	0	0	1
7429	564336	4.24	1877	Female	Asian	0	1	0
7430	726400	3.14	1389	Male	Asian	1	0	1
7431	603181	3.34	1244	Female	Latinx	0	0	1
7432	660951	3.04	1008	Female	Asian	1	0	1
7433	598111	3.7	1154	Female	Latinx	0	0	1
7434	743043	3.73	912	Female	Asian	0	0	1
7435	611808	3.71	1222	Female	Latinx	1	0	1
7436	537658	4.21	1030	Female	Latinx	1	1	0
7437	588900	3.94	1311	Female	Latinx	1	0	1
7438	673491	3.3	1082	Male	Black	1	0	1
7439	711976	3.73	1305	Male	Asian	1	0	1
7440	954390	2.99	1520	Male	Asian	0	0	1
7441	787874	3.53	2218	Male	Asian	0	0	1
7442	535354	3.26	1128	Female	Latinx	1	1	0
7443	849775	3.7	1109	Male	White	0	0	1
7444	689156	3.21	1486	Male	Black	0	0	1
7445	704751	3.13	1466	Male	Black	0	0	1
7446	614556	3.49	1055	Female	Latinx	1	0	1
7447	640781	4.06	1181	Female	Latinx	1	0	1
7448	835206	3.95	1756	Female	White	0	0	1
7449	570042	3.07	1107	Male	Asian	0	0	1
7450	630991	3.59	812	Female	Black	0	0	1
7451	640316	3.59	1905	Male	White	0	0	1
7452	680689	3.1	1224	Male	Asian	0	0	1
7453	772839	3.64	1344	Female	White	1	0	1
7454	787233	4.4	1479	Female	Other	1	0	1
7455	723320	3.26	1313	Male	Asian	0	0	1
7456	633134	4.37	1455	Male	Asian	1	0	1
7457	622038	3.89	1679	Female	Latinx	1	0	1
7458	664695	3.51	1298	Male	Latinx	0	0	1
7459	602041	3.3	1030	Male	Other	0	0	1
7460	562256	4.21	1246	Female	Asian	1	1	0
7461	528795	2.61	813	Female	Asian	1	1	0
7462	549692	3.67	923	Male	Latinx	1	1	0
7463	488205	2.56	928	Female	Latinx	0	1	0
7464	499706	2.43	1520	Female	White	0	1	0
7465	601479	3.57	1280	Female	Latinx	1	0	1
7466	655922	3.5	854	Female	Latinx	1	0	1
7467	509844	4.79	1708	Female	White	0	1	0
7468	698925	4.41	1349	Male	Latinx	0	0	1
7469	823172	3.54	1431	Male	Latinx	1	0	1
7470	558499	4.06	1134	Female	Latinx	1	1	0
7471	688773	2.26	1233	Male	Asian	0	0	1
7472	636869	3.13	873	Female	Asian	1	0	1
7473	776456	3.54	1767	Male	Asian	1	0	1
7474	795882	3.95	695	Female	Asian	1	0	1
7475	680254	3.37	1036	Male	Latinx	0	0	1
7476	639600	3.84	1383	Male	Asian	0	0	1
7477	626446	2.66	1072	Male	Latinx	1	0	1
7478	643079	3.35	1279	Female	Latinx	0	0	1
7479	685288	3.76	1077	Female	Asian	0	0	1
7480	729901	3.21	1287	Female	Latinx	0	0	1
7481	574640	3.34	1121	Female	Latinx	0	0	1
7482	852242	3.65	1729	Male	White	0	0	1
7483	582688	3.56	1506	Female	Latinx	0	0	1
7484	848675	4.15	1813	Male	Asian	1	0	1
7485	704614	3.5	2134	Male	Asian	0	0	1
7486	809097	3.92	1826	Female	Asian	0	0	1
7487	728592	3.63	1371	Female	Other	0	0	1
7488	515308	4.02	1313	Male	Asian	1	1	0
7489	793502	4.17	1481	Male	Asian	1	0	1
7490	642167	3.6	1387	Female	Latinx	1	0	1
7491	654137	3.34	1598	Female	Asian	1	0	1
7492	631310	2.88	1113	Male	Asian	1	0	1
7493	475369	4.47	1162	Male	Asian	0	1	0
7494	574828	3.63	1928	Male	Asian	1	1	1
7495	599870	4.29	1444	Female	Latinx	0	0	1
7496	606956	3.34	1264	Male	Latinx	1	0	1
7497	571669	4.12	999	Female	Latinx	1	1	1
7498	809483	3.58	1196	Female	Asian	0	0	1
7499	631107	4.58	2096	Female	Latinx	0	0	1
7500	610491	3.47	1426	Male	Other	0	0	1
7501	719330	3.94	1643	Male	Asian	0	0	1
7502	616659	4.33	1461	Male	Asian	0	0	1
7503	543074	3.54	937	Female	Latinx	1	1	0
7504	396580	3.54	1925	Male	Asian	0	1	0
7505	835470	3.91	1943	Male	Asian	0	0	1
7506	732325	3.45	1130	Female	Asian	1	0	1
7507	899656	2.97	1621	Male	Asian	1	0	1
7508	595502	3.58	1694	Male	Latinx	0	1	1
7509	672035	3.15	1431	Female	Black	0	0	1
7510	530624	3.72	1233	Female	Latinx	1	1	0
7511	325403	4.66	1702	Male	Asian	1	1	0
7512	343220	2.89	734	Female	Asian	1	1	0
7513	573070	4.13	1188	Male	Latinx	1	1	1
7514	648471	3.62	1474	Male	Latinx	0	0	1
7515	653703	4.17	1713	Male	Other	0	0	1
7516	644929	3.06	1455	Male	Latinx	0	0	1
7517	598888	3.19	961	Female	Latinx	0	0	1
7518	706790	5.1	1496	Female	Asian	0	0	1
7519	678462	3.52	1235	Female	Latinx	0	0	1
7520	740536	3.19	1721	Female	Asian	0	0	1
7521	497482	3.26	1400	Female	Asian	0	1	0
7522	654090	2.86	1344	Female	Latinx	1	0	1
7523	762967	3.72	1151	Female	Asian	0	0	1
7524	721456	3.53	1306	Male	White	0	0	1
7525	854340	2.92	1491	Female	Asian	1	0	1
7526	539675	3.22	821	Male	Latinx	1	1	0
7527	567013	3.88	1321	Female	Latinx	0	1	0
7528	882880	4.22	1461	Female	Asian	0	0	1
7529	544737	3.15	1135	Male	Asian	1	1	0
7530	835868	3.51	1413	Male	Asian	1	0	1
7531	579258	3.43	1678	Female	Black	0	1	1
7532	623868	3.58	1593	Male	Latinx	0	0	1
7533	301210	3.28	1392	Male	Asian	1	1	0
7534	1084913	3.96	1493	Female	Asian	0	0	1
7535	531869	4.3	1532	Female	Asian	1	1	0
7536	644580	3.75	654	Male	Latinx	0	0	1
7537	722943	3.66	1553	Female	Asian	0	0	1
7538	673133	3.48	1522	Female	White	1	0	1
7539	670527	2.83	873	Male	Latinx	0	0	1
7540	592460	3.96	1308	Female	Asian	0	0	1
7541	866132	3.89	1609	Female	Asian	1	0	1
7542	604344	2.87	1124	Female	White	1	0	1
7543	835516	2.77	1605	Female	White	0	0	1
7544	697565	4.18	2171	Male	Asian	0	0	1
7545	799135	3.67	1635	Male	Asian	1	0	1
7546	677084	2.9	1335	Male	Asian	0	0	1
7547	653252	3.14	1399	Female	Asian	1	0	1
7548	594202	3.5	1070	Female	Latinx	0	0	1
7549	716480	3.57	1452	Male	Latinx	1	0	1
7550	730198	3.41	918	Female	White	1	0	1
7551	537822	3.74	1423	Female	Asian	1	1	0
7552	532791	2.74	1132	Female	Latinx	1	1	0
7553	641890	3.73	1185	Female	Latinx	1	0	1
7554	636257	3.72	1435	Male	Asian	0	0	1
7555	563100	3.83	2041	Female	Asian	0	1	0
7556	598590	3.22	881	Female	Black	0	0	1
7557	533492	4.11	733	Male	Asian	0	1	0
7558	604541	4.02	1261	Male	Latinx	0	0	1
7559	595163	2.86	889	Female	Latinx	0	0	1
7560	617683	3.24	889	Female	Other	0	0	1
7561	666702	4.21	1096	Female	Latinx	1	0	1
7562	532937	2.75	1489	Male	Asian	0	1	0
7563	589487	3.35	1247	Female	Latinx	0	0	1
7564	592018	3.49	874	Male	Latinx	0	0	1
7565	857054	3.74	1235	Male	Black	0	0	1
7566	638186	4.06	1374	Female	Latinx	1	0	1
7567	624549	3.09	1305	Male	White	1	0	1
7568	686419	3.66	923	Female	Asian	0	0	1
7569	658302	3.15	1182	Male	Latinx	1	0	1
7570	549203	4.06	1343	Female	Latinx	0	1	0
7571	679502	3.49	2004	Male	Latinx	0	0	1
7572	689902	3.65	1494	Female	White	0	0	1
7573	705672	3.22	999	Male	Latinx	0	0	1
7574	917878	3.36	1640	Female	Asian	0	0	1
7575	718859	4.51	1961	Male	Asian	0	0	1
7576	375989	3.66	1484	Female	White	1	1	0
7577	571092	3.11	1411	Male	Other	1	1	1
7578	672903	3.61	1770	Female	Latinx	0	0	1
7579	712835	3.7	1497	Male	Latinx	1	0	1
7580	823545	4.16	1591	Female	Asian	0	0	1
7581	367656	4.07	1540	Male	Asian	1	1	0
7582	681229	3.23	1243	Female	Latinx	1	0	1
7583	728511	4.11	1384	Female	Latinx	1	0	1
7584	621138	3.73	1309	Female	Latinx	0	0	1
7585	783921	3.5	1349	Female	Asian	0	0	1
7586	604360	3.03	1727	Male	Other	0	0	1
7587	581213	3.61	727	Female	Latinx	0	0	1
7588	595827	2.77	1654	Male	Latinx	0	0	1
7589	540780	2.92	919	Female	Latinx	1	1	0
7590	686029	2.93	1273	Male	Latinx	0	0	1
7591	668258	3.99	1461	Female	Black	0	0	1
7592	487002	3.99	1536	Male	Asian	0	1	0
7593	616816	3.61	1097	Male	Latinx	0	0	1
7594	627369	3.25	1369	Female	Latinx	1	0	1
7595	618481	3.48	1963	Male	Asian	1	0	1
7596	712813	3.88	1569	Male	White	0	0	1
7597	466660	3.42	1247	Male	Asian	1	1	0
7598	671024	3.1	1140	Male	Latinx	0	0	1
7599	593647	3.88	1284	Female	Latinx	1	0	1
7600	619582	4.26	1324	Female	Latinx	1	0	1
7601	592643	3.42	1129	Female	Latinx	0	0	1
7602	691839	3.45	1377	Female	Latinx	0	0	1
7603	496283	3.66	1772	Male	Asian	0	1	0
7604	624677	2.97	1199	Male	Latinx	1	0	1
7605	622805	4.09	1252	Female	Latinx	0	0	1
7606	659643	3.47	1527	Male	Latinx	0	0	1
7607	599123	3.01	978	Female	Latinx	0	0	1
7608	709302	3.52	1492	Male	Latinx	0	0	1
7609	639976	3.08	1523	Male	Asian	0	0	1
7610	572001	3.46	1085	Female	Asian	0	1	1
7611	404608	4.17	1335	Male	Asian	0	1	0
7612	708534	3.86	1825	Male	White	1	0	1
7613	462787	3.2	1003	Female	Black	0	1	0
7614	712250	4.36	1398	Male	Latinx	1	0	1
7615	661429	3.55	1494	Male	Latinx	0	0	1
7616	749679	3.49	1803	Male	Latinx	0	0	1
7617	694162	3.59	1763	Female	White	0	0	1
7618	584147	4.2	1802	Female	Latinx	0	1	1
7619	538840	4.0	1303	Female	Latinx	1	1	0
7620	655866	2.6	1410	Female	Latinx	1	0	1
7621	619542	4.1	1311	Female	Black	1	0	1
7622	682932	3.86	1686	Female	Black	1	0	1
7623	749862	3.82	1645	Male	Asian	0	0	1
7624	610738	3.3	1491	Male	Latinx	1	0	1
7625	678308	3.3	1181	Male	Latinx	0	0	1
7626	527053	3.79	578	Female	Latinx	0	1	0
7627	889504	4.51	1982	Male	Asian	0	0	1
7628	802432	3.69	1350	Female	Asian	1	0	1
7629	639209	3.59	1236	Female	Latinx	0	0	1
7630	593226	3.53	1408	Female	Latinx	1	0	1
7631	756738	2.99	1221	Male	Latinx	0	0	1
7632	613385	3.61	1155	Female	Latinx	0	0	1
7633	533181	3.62	1064	Female	Latinx	0	1	0
7634	761615	3.99	1462	Female	Asian	1	0	1
7635	575915	3.16	1206	Female	Latinx	0	0	1
7636	528236	4.03	1269	Male	Latinx	1	1	0
7637	490742	3.42	1554	Male	Asian	0	1	0
7638	644000	4.49	1618	Male	Asian	0	0	1
7639	610904	3.4	1136	Female	Latinx	0	0	1
7640	638277	3.7	980	Female	Latinx	0	0	1
7641	813768	3.7	1187	Female	Asian	1	0	1
7642	665159	4.86	1031	Female	White	0	0	1
7643	673675	2.76	1302	Male	Latinx	1	0	1
7644	628498	3.77	1364	Female	Latinx	1	0	1
7645	645033	3.4	1341	Female	Latinx	0	0	1
7646	567225	2.93	1456	Male	White	0	1	0
7647	621772	3.3	1250	Male	Asian	0	0	1
7648	640710	3.62	1011	Male	Asian	1	0	1
7649	625686	3.49	1372	Male	Latinx	0	0	1
7650	428969	3.6	1759	Female	Asian	0	1	0
7651	596578	3.44	2080	Male	White	1	0	1
7652	512777	3.87	1697	Female	Asian	1	1	0
7653	933418	3.5	1337	Female	Asian	1	0	1
7654	639902	4.19	1008	Female	Latinx	0	0	1
7655	802764	3.8	1296	Female	Asian	1	0	1
7656	497768	3.86	1430	Male	Latinx	1	1	0
7657	485899	3.43	1769	Male	White	0	1	0
7658	590788	4.42	1351	Female	Asian	0	1	1
7659	762509	2.53	1456	Female	Asian	0	0	1
7660	534231	3.52	1490	Male	Other	1	1	0
7661	668970	4.06	1767	Female	Latinx	0	0	1
7662	640594	3.14	1524	Male	White	0	0	1
7663	465840	2.72	798	Female	Asian	1	1	0
7664	575254	3.34	1096	Male	Latinx	0	0	1
7665	578701	3.74	1385	Female	Latinx	1	0	1
7666	908189	3.73	1737	Female	White	0	0	1
7667	691824	3.82	1697	Female	Asian	1	0	1
7668	546189	3.23	830	Female	Latinx	0	1	0
7669	838439	4.19	1771	Male	Asian	1	0	1
7670	718661	3.66	1372	Male	Latinx	1	0	1
7671	620427	3.53	1205	Male	Asian	1	0	1
7672	782767	3.97	1987	Female	Asian	0	0	1
7673	819458	3.59	1480	Male	White	1	0	1
7674	629807	4.46	1114	Female	Latinx	0	0	1
7675	620046	3.16	1435	Female	Latinx	1	0	1
7676	580972	3.33	997	Female	Latinx	1	0	1
7677	672516	3.19	1764	Male	Black	1	0	1
7678	802807	3.4	2124	Male	Asian	1	0	1
7679	840452	4.23	964	Female	Asian	1	0	1
7680	646492	3.26	1480	Female	Latinx	1	0	1
7681	1044443	3.12	2025	Male	Asian	0	0	1
7682	605293	3.17	1565	Female	Latinx	1	0	1
7683	654288	4.7	1605	Male	Black	0	0	1
7684	568746	3.53	923	Male	Latinx	0	0	0
7685	745713	3.57	1449	Male	Asian	1	0	1
7686	529199	3.86	1272	Female	White	0	1	0
7687	893387	3.9	1584	Female	Asian	1	0	1
7688	662778	3.84	1341	Female	Latinx	0	0	1
7689	572895	2.62	1244	Female	Latinx	0	0	1
7690	665510	3.2	1452	Male	Latinx	1	0	1
7691	827085	4.83	1495	Male	Asian	0	0	1
7692	623880	3.54	970	Female	Latinx	0	0	1
7693	662611	3.93	1334	Male	White	0	0	1
7694	791453	3.6	1575	Female	Asian	0	0	1
7695	764872	4.95	1979	Female	White	0	0	1
7696	751699	3.73	1443	Female	Asian	0	0	1
7697	828526	3.44	1399	Male	White	0	0	1
7698	902091	3.89	1153	Female	White	0	0	1
7699	518448	3.56	1474	Female	Black	0	1	0
7700	649957	3.3	1247	Male	Latinx	0	0	1
7701	684579	3.18	1262	Female	Latinx	0	0	1
7702	586104	4.07	1515	Female	Latinx	1	0	1
7703	663053	3.51	1434	Female	Asian	1	0	1
7704	616340	3.73	1778	Female	Latinx	0	0	1
7705	725450	4.1	1441	Female	Asian	1	0	1
7706	601639	2.67	1002	Male	Asian	0	0	1
7707	463670	3.27	1083	Female	White	1	1	0
7708	603664	3.2	1301	Female	Latinx	0	0	1
7709	603086	3.81	1073	Female	Asian	0	0	1
7710	594686	3.73	1641	Female	White	0	0	1
7711	591220	3.48	1341	Male	Black	0	0	1
7712	706947	3.07	1529	Male	Asian	0	0	1
7713	765444	3.37	2114	Male	Asian	0	0	1
7714	755019	4.57	1602	Male	White	1	0	1
7715	672054	4.58	1295	Female	Latinx	0	0	1
7716	524728	3.7	1619	Male	White	1	1	0
7717	557142	4.07	1721	Male	White	1	1	0
7718	889570	3.64	1260	Female	White	0	0	1
7719	611740	3.73	1755	Male	Asian	0	0	1
7720	830515	3.95	1619	Male	White	0	0	1
7721	889616	3.74	2045	Male	White	0	0	1
7722	609612	2.79	1189	Male	Latinx	1	0	1
7723	642986	3.72	1347	Female	Latinx	1	0	1
7724	894529	4.63	2053	Female	Asian	0	0	1
7725	647173	3.82	1145	Male	Latinx	1	0	1
7726	720076	3.97	1826	Female	Asian	1	0	1
7727	719517	3.55	1634	Male	Asian	0	0	1
7728	631104	3.65	492	Male	Latinx	0	0	1
7729	504805	3.66	1282	Female	Asian	1	1	0
7730	927158	2.96	1620	Female	White	0	0	1
7731	664807	3.96	981	Male	Latinx	0	0	1
7732	658584	3.63	1181	Male	Latinx	0	0	1
7733	502831	4.1	1678	Male	White	1	1	0
7734	584461	3.29	1684	Female	Asian	0	0	1
7735	705128	3.15	1600	Male	Asian	1	0	1
7736	576513	4.55	1583	Female	Latinx	1	1	1
7737	911887	3.82	1555	Female	Asian	0	0	1
7738	440677	4.02	1884	Female	Asian	1	1	0
7739	677786	2.74	1778	Male	Latinx	0	0	1
7740	595014	2.98	779	Female	Latinx	0	0	1
7741	449303	3.5	1625	Male	Asian	1	1	0
